,title,author,read_cnt,reply_cnt,timestamp
2131,少,daixm666,38,0,08-08 11:51
2132,对手的利空是利好，对手利好是利空，明天金融有看点。。,放长线钓甲鱼,65,0,08-08 11:49
2133,明天销售费用占比低的医药股将暴涨，抄底一起的有多少？,股友6h85g22290,68,0,08-08 11:48
2134,大的方面讲，是乱世；小的方面看，是乱市。所以，要么清仓，要么拿点军工，一是板块轮,炒股全靠蒙aaa,59,1,08-08 11:37
2135,明天的独立下跌怎么办，按小a跟跌不跟涨最少低开0.5%-%1,生财积玉令狐冲,56,0,08-08 11:40
2136,牛回头,时间循环,1788,44,08-03 10:13
2137,医药的超跌反弹机会就此展开？？？,財叮贵,195,0,08-08 11:35
2138,今天大家都赚钱了吧,空空苟热烈的马,102,3,08-04 03:13
2139,隔壁美股普跌，主力你明天假如有那个能耐就引领潮流，领导群雄，让他们跟着我们的节奏,鱼太保,47,0,08-08 11:33
2140,皮鞭蘸碘伏，边打边消毒！回来本就走吧，别傻了。,疆无界1,41,0,08-08 11:32
2141,漂亮！昨日壹哥盘前关注昨日涨停后，今日再度强势拉升逾6%！恭喜把握到的老铁！,财经壹股红,1130,9,08-08 09:41
2142,自从经济日报发表文章之后，从那天开始股民是连续亏的，从目前美股来看，明天又是好不,笨重的云锦,57,0,08-08 11:27
2143,宇宙第一稳,股友2996283H7a,39,1,08-08 11:14
2144,终于止跌了、今天账户微红。首旅还算挺的住，按线来看明天反弹，拭目以待！入了点大智,千万别到处割肉,604,5,08-08 03:17
2145,8.8牛一灯总结（分仓，控仓）实盘操作：持有，做t，海科新源，智能自控。,牛一灯灯mei95999,938,10,08-08 04:07
2146,但凡写点切实的文章，发点切实之言就被认定为不合规，又被毙个文章,九阁太傅,71,0,08-08 11:20
2147,前天黑色星期一，今天黑色星期二，明天黑色星期三，后天黑色星期四，大后天黑色星期五,追涨杀跌补壹刀,108,4,08-08 10:57
2148,这人只要露头，股市必跌，这几年都这样求你别岀来乱讲话了好吗？求你啦,股友lIamkL,48,0,08-08 11:19
2149,秋天的第一碗面吃的还是很丝滑,豫来滇2009,63,0,08-08 11:18
2150,明天很关键[微笑][微笑][微笑][微笑]，横盘不动，拉升卖，下探也卖[微笑][,别做韭菜,40,0,08-08 11:17
2151,离岸人民币汇率本周有没有超级大惊喜？,钅戋無股人,61,0,08-07 04:28
2152,资金，几乎每天都是流出的。,千同龍壹,36,0,08-08 11:15
2153,开悟我们的交易数据券商一清二楚，大数据面前没有任何隐私！只是每个人的想法不同，所,可持续改变无知,85,0,08-08 11:13
2154,空仓吧,股友7m30m36707,29,0,08-08 11:11
2155,今天跑出去的资金会成为后面的增量追高资金，会回来的,炒单汉子,624,63,07-31 02:47
2156,掌握节奏，把握方向，抓住时机,木子趋势,591,17,08-07 07:39
2157,缺口这周能补吗？,牛牛輝,31,0,08-08 11:09
2158,指数“怪力”拉起！新能源车板块异动，之后又将如何演绎？,骑牛看熊,369,7,08-08 12:31
2159,明天又是低开低走，就这怂样,股友07838e0X03,46,0,08-08 11:08
2160,相信大摩的,微笑不打折2955,27,0,08-08 11:08
2161,明天要大跌,锋哥闯荡股市,28,0,08-08 11:08
2162,上证目前的情况，因为是月初苐一周展望至月末。3220假突破，所以这个缺口要补上，,躲避割韭刀,217,0,08-05 03:31
2163,8.8 周二：市场缩量下跌，已成病态！散户该如何诊治？？,辉子短线,280,1,08-08 10:19
2164,氢能板块利用政策利好瞎拉，氢的燃料，无沧从技术和成本还有很长距离。比星链遥远，比,风洞上捡鸡,28,0,08-08 11:06
2165,上证指数：压力位3280和3300，要是接近压力位量能不能维持9000亿，那就看,龙珠实盘,65,0,08-08 11:06
2166,啥时候换旗帜,R快回来吧,28,0,08-08 11:05
2167,市场中经过比价后目前偏低板块持续走强，被市场认同后，才会有新增资金入场！才有可能,沪23932417953335,57,0,08-08 11:04
2168,明天抄底医药银行白酒,将大A做空到底,47,0,08-08 11:04
2169,明天起早点，三二保卫战。粮草已自备，韭菜牛肉面！,宁泊环保是骗子,37,0,08-08 11:03
2170,明天早继续跌～继续吃大碗面,精选6666,24,0,08-08 11:03
2171,$上证指数(SH000001)$,八方利市得马飞,32,1,08-08 10:55
2172,明天又是鬼门关,隔夜投机刺客,34,0,08-08 11:02
2173,底部实施注册制，大利好！未来十年上涨大概率过6124点,财富就藏在新闻里,12807,77,02-18 09:13
2174,上证指数今天跌到了十日均线，目前的走势已经稍微有点弱了，要是想做多的话，就需要上,小草论市,216,1,08-08 10:54
2175,警告，控制仓位,小小散的赚钱路,232,0,08-08 10:56
2176,执行好自己的策略，回报随缘,红中小庐,145,0,08-08 10:50
2177,明天还是清仓吧,张汉林1,35,0,08-08 10:54
2178,从今天的盘面来看，还是很弱的，全天缩量震荡，主线券商挣扎了一下，一度带动大盘翻红,将顺匡救,148,0,08-08 10:52
2179,这周连续↘↘↘[下跌][下跌][下跌][摊手],HSGJ,39,0,08-08 10:52
2180,#券商股行情结束了？#,股友3897XG9178,49,1,08-08 10:38
2181,涨的时候没咱，跌的时候按在地上使劲摩擦[韭菜][捂脸],股友6062n1205Z,47,1,08-08 10:48
2182,这个点要横多久,开盘跌的股票不买,38,0,08-08 10:51
2183,上证指数，上午画的5分钟图已经完美完成了任务，补掉了小缺口，已经到达大缺口下方，,老布说股,261,6,08-08 12:54
2184,冷静 7.14,待价而估,6141,63,07-14 08:02
2185,实盘炒股第32天，三大支线？,一念忘川,394,5,08-08 08:15
2186,氢能涨锂电跌,老牛孤鹜,33,0,08-08 10:50
2187,每次周五晚上有没有人跟我一样？喝着红酒！打开手机，发现找不到聊天的人，于是打开股,猫神小师妹,3427,92,11-26 06:26
2188,不要怕，这次不能下去,全凭运气不可复制,46,0,08-08 10:49
2189,欣赏一下圆圈内的K线 8.7,花裁缝1,271,2,08-07 12:36
2190,明60个点够跌不？,粑灰特,71,3,08-08 10:37
2191,今天明显是下跌中继！,股友o1x1793929,42,0,08-08 10:47
2192,明天跌100点，补下方缺口,梨花带雨88,48,0,08-08 10:45
2193,为什么今年主板新股发行这么少？,英俊潇洒令狐冲,81,3,08-08 09:42
2194,道琼斯 外汇 黄金期货  8.8,花裁缝1,170,3,08-08 08:00
2195,专家说“T+0”是给散户纠错！增加交易活跃度，笑死人了！天天净流出几百亿，天天新,大发民丰地波风,58,0,08-08 10:44
2196,大盘没有主线是不会有增量资金流入的,淡看浮华听风雨,508,59,07-10 10:47
2197,没有券商粉饰，其实大A就是熊市，大家都不傻,梧桐07,35,0,08-08 10:43
2198,明天最多也就4000多只下跌，有什么可担心的，到下一年才有可能五千多只下跌了,欣喜之神雕,37,0,08-08 10:42
2199,明天低开3200水下，补那个大缺口，借此寻找市场底了3144点的另一只脚。,爆赚葛大耶,39,0,08-08 10:42
2200,明天8月9日星期三重点关注：即将迎来爆发的三大板块及个股，值得收藏验证！一、数字,至尊言客,124,0,08-08 10:41
2201,我真正要金盘洗手，离开股市了，几十年的股市沉浮，亏多赚少，这种只为融资的股市，让,明如鹰眼,42,0,08-08 10:39
2202,明天跟跌,n104113692633564,34,0,08-08 10:39
2203,KDj、MacD背离,股之神,3826,349,07-17 09:32
2204,汽车 消费 地产 券商暴拉，都是我干的!,路痴岑夜,1080,38,07-31 01:19
2205,明天低开低走[下跌],fndgak,49,0,08-08 10:37
2206,明天还是有风险的能长得也只有科技和医药相关的[好困惑],知Dream,39,0,08-08 10:37
2207,散户韭菜们不要买了好自为之,巴菲韭888,41,0,08-08 10:37
2208,媒体天天利好，难道股市也要软着陆？,经纶成章de逍遥子,36,0,08-08 10:37
2209,大盘缩量，行情萎靡，这种行情适合做ST板块，龙头是002157ST正邦，大家可以,好运气多赚钱,61,0,08-08 10:36
2210,美股今天晚上跌，明天A股必涨，准的很，不信我们就拭目以待。,生意为富的唐三,59,1,08-08 10:31
2211,估计该向下补缺口了,神算数字,37,0,08-08 10:35
2212,#券商股行情结束了？#，中金公司卖瓜自夸,洪七公十八掌,49,1,08-08 10:31
2213,A股盘底就要完成，全球股市行情结束，开始阶段性调整，A股无奈只能在次寻底！,变通才好许漫荣,69,1,08-08 10:27
2214,明天鬼哭狼嚎……,勇于拼搏的天秤x5,43,1,08-08 10:26
2215,明天进黄金，,大富大贵的锦鲤,38,1,08-08 10:23
2216,明天看谁跑得快[大笑],一路有你cool,37,1,08-08 10:15
2217,不慌，明天顶多微调30点。3250左右开盘，收盘3230。争取周五跌到3200以,新生的韭菜哥,43,0,08-08 10:29
2218,交流,小小散的赚钱路,2122,42,08-05 09:46
2219,如果推出T+0，市场加速下跌，所有股票再腰斩一半,左侧价值情绪,80,3,08-08 06:07
2220,今日立秋了，秋天第一杯奶茶都喝了吗,余小二,107,13,08-08 06:16
2221,8-8日周二深度复盘！今天从题材角度涨停最多的是医药板块，主要是医药反腐带来的雨,上海猎龙者,136,0,08-08 10:28
2222,牛市已经结束了,斐然腾达得戴沐白,57,2,08-08 10:20
2223,【周二操作计划】,黄金大道kx,722,14,08-07 03:09
2224,Al调整到位，文化传媒、教育、游戏卷土重来！,东方姐夫,55,0,08-08 10:26
2225,资金眼日评2023.8.8|注意短期的震荡加剧,资金眼,76,0,08-08 10:26
2226,#券商股行情结束了？#昨天已看空券商，今天真的如我所见。其实板块利好在哪我找不出,竹筠挺节,70,0,08-08 10:25
2227,小回调后继续上涨,大漠股鹰夏老师,23,0,08-08 10:25
2228,A股周一涨跌已定！这几点现象将决定一切！,爱股先生,11919,26,08-06 06:54
2229,美元上涨，外围市场暴跌，中国股市又要低开，好不了了,兔家家,53,1,08-08 10:16
2230,明天渣男券商带头砸,氢出于兰,75,2,08-08 09:59
2231,美国佬跌了，明天要跟了[抱拳],懵智女神好运满满,24,0,08-08 10:23
2232,明天证券非常关键！八月八日复盘+明日前瞻,浅阳击股,234,1,08-08 09:56
2233,明天低开20点，然后砸穿60日线[666],金马君鹏2023,60,0,08-08 10:20
2234,明天大跌,阿龙红,29,0,08-08 10:20
2235,明天退守农业和基建板块[国家队][惊吓],股友TQKS4R,143,4,08-08 10:00
2236,摩根说的是有哪一句不对的地方吗？,股友71832yW366,55,1,08-08 10:10
2237,医疗和光伏最稳,一江春水188,40,1,08-08 10:16
2238,听说老外发现外星人了！明天外星人概念要起飞了,狙王巴雷特,132,0,08-08 10:19
2239,实盘炒股第31天，摸鱼游戏？,一念忘川,803,5,08-07 09:56
2240,收评|不玩了，认输！A股你赢了！,龙行天下虎L,1704,23,08-08 04:13
2241,明天开始清仓股票两个月之内不会再进去,巴菲韭888,52,0,08-08 10:15
2242,明天又玩了,股友pnWB9V,30,0,08-08 10:15
2243,明天还是买黄金板块避险吧,完美的冯衍慕,43,1,08-08 10:11
2244,简单讲一下现在的大环境，第一，美国纳指出现下跌趋势，几乎也跟我们选择卖点差不多。,大盘没我帅,244,1,08-08 06:11
2245,#医药领域反腐正驶向深水区#看看你的周围有多少药店，是什么动力让他们开店不疲？,得得得东方不败,37,0,08-08 10:11
2246,各位老乡不要走，牛市来了大家快进来赚钱。再不进来我就要关门打狗了,神秘小蝌蚪,35,0,08-08 10:10
2247,明天还是只有靠科技股稳大盘。。。,鱼小头,32,0,08-08 10:10
2248,钠电池产业在沉静中又默默地走过了快一年了哈。,六氟磷酸钠我来了,61,0,08-07 07:51
2249,大盘缩量收十字星面临变盘节点，北上资金出逃60多亿但大盘仍能保持窄幅震荡，说明下,牛魔王实盘策略,262,0,08-08 10:09
2250,外围涨了那么多，跌点不正常？A股没涨呢又开始跌了，为什么一直那么弱？,质变9,67,4,08-08 09:47
2251,#券商股行情结束了？#,股友j7Ud3I,27,0,08-08 10:08
2252,#券商股行情结束了？#///////////,股友j7Ud3I,39,0,08-08 10:08
2253,#券商股行情结束了？#/////,股友j7Ud3I,22,0,08-08 10:08
2254,小助理生气了，无言以对[呲牙][呲牙][呲牙],股友OFJ3dl,38,0,08-08 10:07
2255,明天8月9日星期三重点关注：即将迎来爆发的三大板块及个股，值得收藏验证！一、数字,时间思考者S,144,0,08-08 10:06
2256,感觉阳了……13新冠药今天放量支撑了……不过库存药一两年吃不上……[捂脸],再重升,33,0,08-08 10:06
2257,8.8复盘,财友道,745,8,08-08 05:56
2258,3178缺口在招手！周四见了！补缺！,罗宾汉归来,38,0,08-08 10:05
2259,呵呵呵，牛结束了,股友38213uv129,35,1,08-08 09:58
2260,明天3200点保卫战,从来得失我睇透,84,2,08-08 09:46
2261,言出必信，大国风范，有能力，有信心，顶住压力，逆流而上，3250不破，明天大大逆,恭喜暴富得老顽童,56,2,08-08 09:56
2262,中国牛市一套又一套，套套不相同。,富有积玉地蔡文姬,34,0,08-08 10:05
2263,这个世界本无善恶，本无对错，本无生灭，本无增减，本无苦乐，一切都是自然存在的，一,猫神小师妹,735,6,11-26 11:19
2264,明天又要开大量了,东方神奇,38,0,08-08 10:04
2265,以前T加0取消了跌了二千多点现在重起会不会涨上去？,股友THWNgb,57,0,08-08 10:04
2266,我们正处于牛市初期,股海猎鹰,100,6,08-08 09:44
2267,大盘9号依然看调整，从120分钟布林线走势和MACD能看出，调整尚未结束，但短期,交流学习123456,74,0,08-08 10:01
2268,汇市好看,ABC涨价,37,0,08-08 10:01
2269,凉凉,n1419407911a874c,26,0,08-08 10:01
2270,还有谁呢,道生道,61,3,08-08 07:44
2271,才涨几天？又开始跌了[滴汗],股友08623w2U36,41,0,08-08 09:59
2272,预期的利好变成失望，还要情绪性砸盘，前期活跃资金被套在地产和汽车及商超中，又有一,股友6T7r523535,71,0,08-08 09:59
2273,二天可以全部吹牛，牛市来了，特别是券商骗人接盘,梦网梦舟,39,0,08-08 09:58
2274,放向不对，努力白费,财源多谋地任我行,69,1,08-08 09:06
2275,放心明天跌得更加厉害[捂脸],年年高雅得云中鹤,37,0,08-08 09:58
2276,20230808实战解股之底部区域的波段交易——欧普康视,老布说股,277,1,08-08 07:55
2277,8月8日大盘行情分析,阿立日记,134,1,08-08 09:23
2278,涨一天，跌二天，明天又是跌了吧,大牛哥哥的哥哥,42,0,08-08 09:57
2279,#券商股行情结束了？#结束了,鼠灾2020,39,0,08-08 09:56
2280,明天又是岌岌可危的一天，在啊股太难了,飞黄满腹de赵无极,17,0,08-08 09:56
2281,人民币汇率贬值又快到前高了[滴汗][滴汗][滴汗],果敢得艾伦,49,0,08-08 09:55
2282,电风扇行情继续缩量，证券明天修复预期,果哥论市,239,1,08-08 09:47
2283,昆仑万维，这次不是军备竞赛的大模型，而是类似“室温超导”的液流电池颠覆性技术的重大发现，是它即将开启新型储能行业产业化大门！,稀缺独龙wyczl123,2023,6,08-08 04:12
2284,外围一跌我们明天又要继续了,股友61M2U00119,56,0,08-08 09:53
